ID,Glottocode,Noun_Class,Semantic_Categories,Unpossession_Marker_Type,Remark,Coder,Source,dd_Valency,dd_Semantic_Type,dd_Construction_Type_Simplified,dd_Construction_Type_Generic,dd_Unpossession_Construction
pipi1250_inalienable,pipi1250,inalienable,body;plant_part,1PL,"In the grammars, this category is grouped with our yu_inalienable and kin_inalienable. If they were all considered part of the same category, kin would appear here also.",DI,campbell1985pipil[146];king2014pipil[127-128],Obligatorily possessed,Inalienable,PSSD;PSSR,MARKER,MARKER
pipi1250_yu_inalienable,pipi1250,yu_inalienable,body;plant_part,1PL,"This class is not distinguished from the larger inalienable class in either Campbell or King. However, only a subset of body and plant part terms require the -yu suffix, and this seems to be lexically specified. Some words can take the -yu suffix or not, but with different meanings (e.g., water > juice). We have split this into its own category for now, but its validity may be arguable.",DI,campbell1985pipil[45-46];king2014pipil[133-134],Obligatorily possessed,Inalienable,PSSD;PSSR,MARKER,MARKER
pipi1250_kin_inalienable,pipi1250,kin_inalienable,kin,1PL,This class is not distinguished from the larger inalienable class in either Campbell or King. It is distinguishable only by a distinct plural morpheme -wan (in lieu of possessed -w).,DI,campbell1985pipil[46];king2014pipil[140-141],Obligatorily possessed,Inalienable,PSSD;PSSR,MARKER,MARKER
pipi1250_unpossessible,pipi1250,unpossessible,nature_inanimate,NA,"This class is only given in the grammar of King, and only the word 'moon' is exemplified. We assume that it includes inanimate nature, but it may include more.",DI,king2014pipil[127],Non-possessible,Non-possessible,NULL,NULL,Noun
pipi1250_alienable,pipi1250,alienable,default,NA,,DI,campbell1985pipil[146];king2014pipil[128],Obligatorily possessed,Default,PSSD;PSSR,MARKER,MARKER
pira1253_alienable,pira1253,alienable,default,NA,No alienable-inalienable distinction.,NCP,everett1986piraha[272],Optionally possessed,Default,JUXT;PSSD,JUXT;MARKER,Noun
popt1235_non-possessible,popt1235,non-possessible,nature_inanimate,NA,The semantics of this class are explicitly commented upon.,DI,rossmontejo2000popti[100-102];moramarin2021mayan,Non-possessible,Non-possessible,NULL,NULL,Noun
popt1235_inalienable,popt1235,inalienable,mixed,NA,"The semantics of this class are unclear. The five examples given are: 'soup/broth (caldo)', 'color', 'owner/master', 'heart', 'dignity'.",DI,rossmontejo2000popti[100-102];moramarin2021mayan,Obligatorily possessed,Mixed,PSSD,MARKER,NULL
popt1235_alienable,popt1235,alienable,default,NA,"This is the open class of possession, and the only one discussed in Craig 1977.",DI,craig1977jacaltec[100-110],Optionally possessed,Default,PSSD,MARKER,Noun
popt1235_il-class,popt1235,il-class,body,NA,"The -il class and the -al class are presented as a single class in both Ross Montejo and Rojas 2000, and Mora-Marín 2021. However, the selection of -il vs. -al appears to be unpredictable and lexically conditioned. The semantics are not discussed, and are inferred from the limited examples available: 'blood', 'bone'.",DI,rossmontejo2000popti[100-102];moramarin2021mayan,Optionally possessed,Inalienable,PSSD,MARKER,Noun
popt1235_al-class,popt1235,al-class,body,NA,"The -il class and the -al class are presented as a single class in both Ross Montejo and Rojas 2000, and Mora-Marín 2021. However, the selection of -il vs. -al appears to be unpredictable and lexically conditioned. The semantics are not discussed, and are inferred from the limited examples available: 'medicine', 'flesh', 'dirtiness'",DI,rossmontejo2000popti[100-102];moramarin2021mayan,Optionally possessed,Inalienable,PSSD,MARKER,Noun
popt1235_SUPPLETIVE,popt1235,SUPPLETIVE,mixed,NA,"Only two examples are given: house (nhah, -atut), tortillas (wah, -och).",DI,rossmontejo2000popti[100-102];moramarin2021mayan,,Mixed,SUPPLETION,,Noun
popt1235_e-class,popt1235,e-class,body;kin;clothing,SPECIAL_MARKER,"This class also has at least the word 'clothing', but it is unclear if other intimate property is included.",DI,rossmontejo2000popti[100-102];moramarin2021mayan,Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
puin1248_inalienable,puin1248,inalienable,kin;body;part,3.INDEF,,DI,higuita2008puinave[178],Obligatorily possessed,Inalienable,JUXT,JUXT,MARKER
puin1248_alienable,puin1248,alienable,default,NA,,DI,higuita2008puinave[178],Optionally possessed,Default,JUXT,JUXT,Noun
pure1242_relational,pure1242,relational,kin,NA,"All ""relation"" terms: kinship terms (apart from mother, man's sister, and woman's sister-in-law) and 'friend' included in examples.",NCP,"chamoreau2000purepecha[54, 95-98]",Optionally possessed,Inalienable,MARKER;PSSD;PSSR,MARKER,Noun
pure1242_alienable,pure1242,alienable,default,NA,,NCP,"chamoreau2000purepecha[54, 95-98]",Optionally possessed,Default,MARKER;PSSR,MARKER,Noun
pure1242_SUPPLETIVE,pure1242,SUPPLETIVE,kin,NA,"In this class there are only three nouns: mother, man’s sister, and woman’s sister-in-law. There is stem suppletion (or modification) between 2nd and 3rd person possessor for all three nouns.",NCP,chamoreau2000purepecha[54],,Inalienable,SUPPLETION,,Noun
qawa1238_alienable,qawa1238,alienable,default,NA,There is no mention of an alienability distinction in the language.,DI,"aguilera2001kawesqar[45-46,244-245];aguilera2006kawesqar[26-28]",Optionally possessed,Default,PSSR,MARKER,Noun
quer1236_alienable,quer1236,alienable,default,NA,"Unlike other Otomanguean languages, only a single type of possession construction is described for the entire lexicon. There are a variety of ""external possession"" constructions where the possessor can be expressed in a dative, but since these are clausal constructions they are not coded here.",DI,"palancar2009otomi[101-102,117-118]",Optionally possessed,Default,PSSD,MARKER,Noun
quil1240_alienable,quil1240,alienable,default,NA,,TH,andrade1933quileute[216],Optionally possessed,Default,PSSD,MARKER,Noun
rama1270_alienable,rama1270,alienable,default,NA,,TH,grinevald1990rama[94],Optionally possessed,Default,PSSR,MARKER,Noun
rama1270_inalienable,rama1270,inalienable,body;kin,NA,Not all kinship and body words are inalienable.,TH,grinevald1990rama[96],Optionally possessed,Inalienable,PSSR;PSSR-PSSD,MARKER,Noun
rikb1245_alienable,rikb1245,alienable,default,NA,This class is considered a subclass of autonomous nouns in the source.,NCP,"silva2011rikbaktsa[34-37, 44-48, 213]",Optionally possessed,Default,JUXT,JUXT,Noun
rikb1245_inalienable,rikb1245,inalienable,food;animals,NA,This class is considered a subclass of autonomous nouns in the source. It contains plant and animals used as food and domesticated animals.,NCP,"silva2011rikbaktsa[34-37, 44-48, 213]",Obligatorily possessed,Both,JUXT,JUXT,NULL
rikb1245_food,rikb1245,food,body;kin;plant_part;intimate_property,NA,This class is called relative nouns in the source,NCP,"silva2011rikbaktsa[34-37, 44-48, 213]",Optionally possessed,Inalienable,PSSR-PSSD,MARKER,Noun
rikb1245_names,rikb1245,names,names,NA,"This class is not named in the source. It contains proper nouns and some animals (presumably the ones that are not kept as pets). However, it seems from the examples that even wild animals can be used with the pet classifier given the appropriate context. We therefore have not considered animals absolutely non-possessible.",NCP,"silva2011rikbaktsa[34-37, 44-48, 213]",Non-possessible,Non-possessible,NULL,NULL,Noun
roto1249_alienable,roto1249,alienable,default,NA,"Inalienable nouns mentioned, but apparently no difference in construction.",AM,robinson2011split[121-124],Optionally possessed,Default,PSSD,MARKER,Noun
sali1298_alienable,sali1298,alienable,default,NA,,DI,ramirez1996saliba[84-86];morsefrank1997saliba[32];roseslabrada2023pc,Optionally possessed,Default,PSSD,MARKER,Noun
sali1298_inalienable,sali1298,inalienable,kin;body,NA,"Some body part terms are optionally possessed, pace Estrada Ramirez, but on our analysis these would simply be body parts which are exceptionally alienable rather than inalienable (‘penis’, ‘front’, ‘elbow’, ‘knee’, ‘belly button’, ‘eyelash’, ‘rear end’).",DI,ramirez1996saliba[84-86];morsefrank1997saliba[32];roseslabrada2023pc,Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
sali1298_SUPPLETIVE,sali1298,SUPPLETIVE,intimate_property,NA,"Only three words: house, hammock, dress.",DI,ramirez1996saliba[90-91];roseslabrada2023pc,,Inalienable,SUPPLETION,,Noun
sali1253_kinship,sali1253,kinship,kin,NA,It is unclear if kinship terms have no unpossession form or if unpossession is the same as first singular possession.,DI,turner1987salinan[88-92],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
sali1253_body,sali1253,body,body,NA,"This class is called inalienable in the grammar, but all examples are with body parts.",DI,turner1987salinan[87-88],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
sali1253_alienable,sali1253,alienable,default,NA,"There are a variety of exceptions within this class, but most of which appear to be phonologically driven. The ones that may not be phonologically driven are the changing of a final -eʔ to -ay̓ under possession (it is not clear if all -eʔ nouns undergo this change), and maybe some instances of stress shift. Others seem to be totally phonologically governed (vowel changes, other stress shifts, and metathesis). Given the documentation we think it is plausible these are in fact all phonologically governed alterations.",DI,turner1987salinan[69-85],Optionally possessed,Default,PSSD,MARKER,Noun
sali1253_special,sali1253,special,mixed,NA,"This includes five nouns: 'fish hawk', 'salmon spear', 'fuzz', 'flute', 'watch'.",DI,turner1987salinan[80-82],Optionally possessed,Mixed,PSSD,MARKER,Noun
sali1253_SUPPLETIVE,sali1253,SUPPLETIVE,mixed,NA,"This includes 'dog', 'arrow', and 'urine', of which 'urine' seems like it is syllable reduction while the other two are more clearly suppletive.",DI,turner1987salinan[85-86],,Mixed,SUPPLETION,,Noun
sand1278_class3,sand1278,class3,mixed,NA,"This category is considered by some linguists to be verbal, since it has a defective possessive paradigm and can be used as verbs. Salminen considers them nouns since they do not inflect like verbs, but they are clearly an atypical type of noun, if they are nouns.",DI,salminen2017umbeyajts[124-125],Optionally possessed,Mixed,PSSD,MARKER,Noun
sand1278_kin,sand1278,kin,kin,3.INDEF,,TH;DI,salminen2017umbeyajts[74],Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
sand1278_class1,sand1278,class1,part;body,3.INDEF,,TH;DI,salminen2017umbeyajts[72],Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
sand1278_non-possessible,sand1278,non-possessible,humans,NA,,TH;DI,salminen2017umbeyajts[73],Non-possessible,Non-possessible,NULL,NULL,Noun
sand1278_class2,sand1278,class2,default,NA,,TH;DI,salminen2017umbeyajts[123],Optionally possessed,Default,PSSD,MARKER,Noun
sana1298_alienable,sana1298,alienable,default,NA,"Gomes discusses this category together with (non-body) obligatorily possessed elements, but the implication appears to be that most nouns can be unpossessed using this strategy, and only the inalienables are obligatorily possessed.",DI,gomes2013sanapana[175-178],Optionally possessed,Default,PSSD,MARKER,Noun
sana1298_inalienable,sana1298,inalienable,kin;intimate_property,NA,"Both kin and intimate property follow the normal possessive paradigm (unlike body parts), but cannot be unpossessed. It is somewhat exceptional that intimate property has the same construction as kinship terms, rather than the same construction as body part terms.",DI,gomes2013sanapana[175-177],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
sana1298_body,sana1298,body,body,NA,Body parts alone have a separate set of possessive prefixes.,DI,gomes2013sanapana[165-175],Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
sana1298_unpossessible,sana1298,unpossessible,plants;nature_inanimate;celestial;animals,NA,"Gomes calls this ""nature in general"" but specifically gives fauna and flora, and a list of examples (including 'sun', 'moon', 'plain', and some animals).",DI,gomes2013sanapana[179],Non-possessible,Non-possessible,NULL,NULL,Noun
sand1273_alienable,sand1273,alienable,default,NA,,TH,eaton2010sandawe[22],Optionally possessed,Default,PSSD,MARKER,Noun
sant1432_alienable,sant1432,alienable,default,NA,There is no mention of a class other than the default possessive paradigm.,DI,"alderetes2001quichua[60,63,100]",Optionally possessed,Default,PSSR-PSSD,MARKER,Noun
savo1255_alienable,savo1255,alienable,default,NA,,DI,wegener2012grammar[130-131],Optionally possessed,Default,PSSR,MARKER,Noun
nucl1632_inalienable,nucl1632,inalienable,nuclear_kin,1PL,"Only 3: 'father', 'mother', 'knowledge'.",AM,mayer2021sentani[33-35],Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
nucl1632_alienable,nucl1632,alienable,default,NA,"A subclass of temporary nouns (e.g. evening, yesterday) cannot be possessed at all, but also differs in other ways from regular nouns; we treat it as an extra part of speech and do not consider it here.",AM,"cowan1965grammar[15-17,57-60]",Optionally possessed,Default,JUXT;PSSD;PSSR,JUXT;MARKER,Noun
