"ID","Glottocode","Class_ID","Construction_Form","Construction_Type","Remark","Coder","Source","dd_Construction_Directness","dd_Construction_Type_Simplified","dd_Construction_Type_Generic"
"para1311_572","para1311","para1311_relational","t-N","UNPOSSESSION","Note that there are some exceptions: at least 3 nouns are unpossessed without the addition of t-.","NCP;DI","estigarribia2017sketch[117-118];estigarriba2020paraguayanguarani[63-68]",,,
"pare1272_573","pare1272","pare1272_inalienable;pare1272_inalienable-kin","PSSR PSSD","JUXT","","DI;NCP","brandao2014paresiphd[163]","DIRECT","JUXT","JUXT"
"pare1272_574","pare1272","pare1272_nonpossessible","NULL","POSSESSION","","DI;NCP","brandao2014paresiphd[176]","NULL","NULL","NULL"
"pare1272_575","pare1272","pare1272_alienable-za","PSSR PSSD-za","PSSD","","DI;NCP","brandao2014paresiphd[167-176]","DIRECT","PSSD","MARKER"
"pare1272_576","pare1272","pare1272_alienable-ne;pare1272_deverbal-nouns","PSSR PSSD-ne","PSSD","","DI;NCP","brandao2014paresiphd[167-176]","DIRECT","PSSD","MARKER"
"pare1272_577","pare1272","pare1272_alienable-la","PSSR PSSD-la","PSSD","","DI;NCP","brandao2014paresiphd[167-176]","DIRECT","PSSD","MARKER"
"pare1272_578","pare1272","pare1272_SUPPLETIVE","suppletion","SUPPLETION","","DI;NCP","brandao2014paresiphd[166-167, 176]",,"SUPPLETION",
"pare1272_579","pare1272","pare1272_inalienable;pare1272_deverbal-nouns","N-ti","UNPOSSESSION","","DI;NCP","brandao2014paresiphd[163-165]",,,
"pare1272_580","pare1272","pare1272_inalienable-kin","N-kati","UNPOSSESSION","","DI;NCP","brandao2014paresiphd[163-165]",,,
"pech1241_581","pech1241","pech1241_alienable;pech1241_inalienable","PSSR PSSD-pers","PSSD[AGR:PSSR]","","TH","holt1999pech[33]","DIRECT","PSSD","MARKER"
"pech1241_582","pech1241","pech1241_inalienable","NULL","UNPOSSESSION","","TH","holt1999pech[32]",,,
"pila1245_583","pila1245","pila1245_animals","PSSR lo PSSD","CLASS","Only animals from the impossessible category can be possessed; other impossessibles are absolutely impossessible. The position of the nominal PSSR is inferred from other constructions, as no nominal example is present.","DI","vidal2001pilaga[84-85]","INDIRECT","CLASS","CLASS"
"pila1245_584","pila1245","pila1245_setC-alienable;pila1245_setD-alienable","PSSD PSSR","JUXT","","DI","vidal2001pilaga[291-292]","DIRECT","JUXT","JUXT"
"pila1245_585","pila1245","pila1245_unpossessible","NULL","POSSESSION","Only animals from the impossessible category can be possessed; other impossessibles are absolutely impossessible.","DI","vidal2001pilaga[84-85]","NULL","NULL","NULL"
"pila1245_586","pila1245","pila1245_setC-alienable","SetC-PSSD","PRO_MARKER","Set C & Set D alienables are only distinguishable under pronominal possession.","DI","vidal2001pilaga[291-292,78-84]","DIRECT","MARKER","MARKER"
"pila1245_587","pila1245","pila1245_setD-alienable","SetD-PSSD","PRO_MARKER","Set C & Set D alienables are only distinguishable under pronominal possession.","DI","vidal2001pilaga[291-292,78-84]","DIRECT","MARKER","MARKER"
"pila1245_588","pila1245","pila1245_setC-inalienable","SetC.3-PSSD PSSR","PSSD[AGR:PSSR]","","DI","vidal2001pilaga[78-84,291-292]","DIRECT","PSSD","MARKER"
"pila1245_589","pila1245","pila1245_setD-inalienable","SetD.3-PSSD PSSR","PSSD[AGR:PSSR]","","DI","vidal2001pilaga[78-84,291-292]","DIRECT","PSSD","MARKER"
"pila1245_590","pila1245","pila1245_setC-inalienable","SetC.Indef-N","UNPOSSESSION","","DI","vidal2023pc",,,
"pila1245_591","pila1245","pila1245_setD-inalienable","SetD.Indef-N","UNPOSSESSION","","DI","vidal2023pc",,,
"pipi1250_592","pipi1250","pipi1250_unpossessible","NULL","POSSESSION","","DI","king2014pipil[127-128]","NULL","NULL","NULL"
"pipi1250_593","pipi1250","pipi1250_alienable;pipi1250_inalienable","Pro-(RED-)PSSD-w PSSR","PSSD + PSSD[AGR:PSSR]","The -w suffix goes to 0 under certain predictable phonological conditions (preceded by -u or a consonant). Pluralizing the PSSD is done through reduplication, thus its presence in parentheses (this contrasts with the -wan plural for kinship terms below). When non-possessed, pluralization is done with a suffix (-met or -ket).","DI","campbell1985pipil[42-43,117];king2014pipil[128,134]","DIRECT","PSSD","MARKER"
"pipi1250_594","pipi1250","pipi1250_yu_inalienable","Pro-(RED-)PSSD-yu PSSR","PSSD + PSSD[AGR:PSSR]","This suffix may be derivational, as some roots have a different meaning with the -w possessed and -yu possessed forms. However, there are several roots which can only be possessed with the -yu suffix.","DI","campbell1985pipil[45-46,146];king2014pipil[133-134]","DIRECT","PSSD","MARKER"
"pipi1250_595","pipi1250","pipi1250_kin_inalienable","Pro-(RED-)PSSD-(w/wan) PSSR","PSSD + PSSD[AGR:PSSR]","This construction differs from the one available to alienable and inalienable nouns only in that the -w suffix can be pluralized with a suffix -wan, rather than the normal plural formation of possessed nouns (reduplication) available to the other nouns.","DI","campbell1985pipil[46];king2014pipil[140-141]","DIRECT","PSSD","MARKER"
"pipi1250_596","pipi1250","pipi1250_alienable;pipi1250_inalienable;pipi1250_yu_inalienable;pipi1250_kin_inalienable","PSSD pan PSSR","PSSR","This is called the ""periphrastic"" possessive in Campbell, who explicitly hypothesizes that it is a recent construction based on the Spanish possessive construction with ""de"". This is definitely genitive marking as it can be used without the PSSD, meaning ""his"", ""theirs"", etc. It is not discussed but it seems to occur with all possible possession classes.","DI","campbell1985pipil[118];king2014pipil[135-136]","DIRECT","PSSR","MARKER"
"pipi1250_597","pipi1250","pipi1250_inalienable;pipi1250_yu_inalienable;pipi1250_kin_inalienable","tu-N","UNPOSSESSION","The tu- prefix that indicates unpossession is the form for 1PL possession ""our"".","DI","king2014pipil[127,136-137]",,,
"pipi1250_598","pipi1250","pipi1250_alienable","N-ABS","UNPOSSESSION","The absolutive suffix takes a variety of forms: -ti, -t, and -0, but these forms are (with a very small handful of exceptions) predictable based on the phonological shape of the root. There is a final variant -in, the ""varmint"" category, only used for pests. We sweep these varmints under the rug of our possession typology.","DI","campbell1985pipil[39-42];king2014pipil[126,132]",,,
"pira1253_599","pira1253","pira1253_alienable","PSSR PSSD","JUXT","","NCP","everett1986piraha[272]","DIRECT","JUXT","JUXT"
"pira1253_600","pira1253","pira1253_alienable","PSSR PRO PSSD","PSSD[AGR:PSSR]","","NCP","everett1986piraha[272]","DIRECT","PSSD","MARKER"
"popt1235_601","popt1235","popt1235_non-possessible","NULL","POSSESSION","Natural elements, like 'sun', 'star', 'wind'.","DI","rossmontejo2000popti[100-102];moramarin2021mayan","NULL","NULL","NULL"
"popt1235_602","popt1235","popt1235_alienable;popt1235_e-class;popt1235_inalienable","ERG.AGR-PSSD PSSR","PSSD[AGR:PSSR]","The ergative prefixes are used to indicate the possessor of a noun.","DI","craig1977jacaltec[100-110]","DIRECT","PSSD","MARKER"
"popt1235_603","popt1235","popt1235_il-class","ERG.AGR-PSSD-il PSSR","PSSD[AGR:PSSR]","The presence of the postposed PSSR is inferred from an example in Craig, and not given in the other sources.","DI","rossmontejo2000popti[100-102];moramarin2021mayan;craig1977jacaltec[100-110]","DIRECT","PSSD","MARKER"
"popt1235_604","popt1235","popt1235_al-class","ERG.AGR-PSSD-al PSSR","PSSD[AGR:PSSR]","The presence of the postposed PSSR is inferred from an example in Craig, and not given in the other sources.","DI","rossmontejo2000popti[100-102];moramarin2021mayan;craig1977jacaltec[100-110]","DIRECT","PSSD","MARKER"
"popt1235_605","popt1235","popt1235_SUPPLETIVE","suppletion","SUPPLETION","","DI","rossmontejo2000popti[100-102];moramarin2021mayan",,"SUPPLETION",
"popt1235_606","popt1235","popt1235_e-class","N-e","UNPOSSESSION","","DI","rossmontejo2000popti[100-102];moramarin2021mayan",,,
"popt1235_607","popt1235","popt1235_inalienable","NULL","UNPOSSESSION","","DI","rossmontejo2000popti[100-102];moramarin2021mayan",,,
"puin1248_608","puin1248","puin1248_alienable;puin1248_inalienable","PSSR PSSD","JUXT","Though nominal possession is not discussed explicitly, all examples of nominal possession are through juxtaposition.","DI","higuita2008puinave[178,212]","DIRECT","JUXT","JUXT"
"puin1248_609","puin1248","puin1248_inalienable","mo-N","UNPOSSESSION","Inalienable words are simply said to be ungrammatical when isolated. However, the personal pronouns have a special ""persona definida no especificada"" which is used in examples where inalienables are translated without a possessor (e.g. 'heart', 'wing', 'these fathers')","DI","higuita2008puinave[178,206,212,28,74]",,,
"pure1242_610","pure1242","pure1242_alienable;pure1242_relational","poss PSSD","PRO_MARKER","","NCP","chamoreau2000purepecha[54, 95-98]","DIRECT","MARKER","MARKER"
"pure1242_611","pure1242","pure1242_relational","PSSD-poss.rel","PRO_MARKER","The relative possessives (poss.rel) do not have a first person form and the regular possessives are used instead. In the case of the three women relative nouns that are obligatorily possessed, the noun form has to have the relative possessive as well, even though it is of another person (one of the examples given is “my mother-your” which means “my mother”).","NCP","chamoreau2000purepecha[54, 95-98]","DIRECT","MARKER","MARKER"
"pure1242_612","pure1242","pure1242_relational","poss PSSD-poss.rel","PRO_MARKER","The relative possessives (poss.rel) do not have a first person form and the regular possessives are used instead. In the case of the three women relative nouns that are obligatorily possessed, the noun form has to have the relative possessive as well, even though it is of another person (one of the examples given is “my mother-your” which means “my mother”).","NCP","chamoreau2000purepecha[54, 95-98]","DIRECT","MARKER","MARKER"
"pure1242_613","pure1242","pure1242_relational","PSSD-poss.rel PSSR-iri","PSSD + PSSD[AGR:PSSR]","We are assuming that this construction is available to relational nouns, based on their ability to combine with both poss and poss.rel. But there are no examples of this exact construction with relational nouns.","NCP","chamoreau2000purepecha[213-217, 188, 226, 139, 293]","DIRECT","PSSD","MARKER"
"pure1242_614","pure1242","pure1242_alienable;pure1242_relational","PSSD PSSR-iri","PSSR","-iri is a typical genitive clitic. The order of PSSD and genitive is flexible, although typically the PSSR follows the PSSD. Any noun has access to this construction. The noun possession classes are only visible in pronominal possession. In the case of the three women relative terms, the stem is the one used for third person as expected.","NCP","chamoreau2000purepecha[213-217]","DIRECT","PSSR","MARKER"
"pure1242_615","pure1242","pure1242_SUPPLETIVE","stem supplection plus obligatory poss.rel","SUPPLETION","The three nouns belonging to the suppletive class are obligatorily suffixed with a form of the poss.rel paradigm at all times. They are possessed as relational nouns for 2nd and 3rd person. However, as the poss.rel paradigm does not have a form for 1st person, they use the 1st person of the poss paradigm while at the same time they are suffixed by a poss.rel of a different person (e.g. my mother-your means ""my mother""). The 3rd person poss.rel has a generic meaning at least for ""mother"".","NCP","chamoreau2000purepecha[54, 95-98]",,"SUPPLETION",
"qawa1238_616","qawa1238","qawa1238_alienable","PSSR-s PSSD","PSSR","The -s is a genitive marker that appears at the end of the possessor.","DI","aguilera2001kawesqar[244-245];aguilera2006kawesqar[28]","DIRECT","PSSR","MARKER"
"quer1236_617","quer1236","quer1236_alienable","[DET=HIGH.TONE PSSD] PSSR","PSSD[AGR:PSSR]","A high tone attached to the determiner of the possessor is used to mark a 3rd person possessor. With the overt PSSR missing, this has the meaning of a pronominal possessor. There are complications, such as the determiner being encliticized onto a preceding verb.","DI","palancar2009otomi[117-118]","DIRECT","PSSD","MARKER"
"quil1240_618","quil1240","quil1240_alienable","PSSD-pers PSSR","PSSD[AGR:PSSR]","yix, yik before PSSR is the definite article and we don’t consider this part of the possessive construction.","TH","andrade1933quileute[216]","DIRECT","PSSD","MARKER"
"rama1270_619","rama1270","rama1270_alienable;rama1270_inalienable","PSSR-aing PSSD","PSSR","PSSD can also precede PSSR.","TH","grinevald1990rama[120]","DIRECT","PSSR","MARKER"
"rama1270_620","rama1270","rama1270_inalienable","PSSR-aing pers-PSSD","PSSR + PSSD[AGR:PSSR]","Usually pronominal, just pers-PSSD.","TH","grinevald1990rama[97]","DIRECT","PSSR-PSSD","MARKER"
"rikb1245_621","rikb1245","rikb1245_inalienable;rikb1245_alienable","PSSR PSSD","JUXT","","NCP","silva2011rikbaktsa[34-37, 44-48, 213]","DIRECT","JUXT","JUXT"
"rikb1245_622","rikb1245","rikb1245_inalienable","NULL","UNPOSSESSION","Relative (inalienable) nouns can never appear without a possessor.","NCP","silva2011rikbaktsa[34-37, 44-48, 213]",,,
"rikb1245_623","rikb1245","rikb1245_food","PSSR CLASS PSSD","The PSSD noun is in apposition to the PSSR CLASS noun phrase and can appear either before or after it. It is common for the classifiers to appear without the noun they classify.","","NCP","silva2011rikbaktsa[34-37, 44-48, 213]","DIRECT","PSSR-PSSD","MARKER"
"rikb1245_624","rikb1245","rikb1245_names","NULL","POSSESSION","","NCP","silva2011rikbaktsa[34-37, 44-48, 213]","NULL","NULL","NULL"
"roto1249_625","roto1249","roto1249_alienable","PSSR PSSD-aro","PSSD","The possessive suffix -aro is attached to the possessed noun. PSSD-aro PSSR word order is rare but attested a few times. There is also a construction in the grammar which is PSSR pro-aro PSSD, where pro is a pronoun that agrees in gender and number with the PSSD. We think that this is actually the possessive pronoun construction, [PSSR pro-aro] = 'his/hers/its', as evidenced by its use in an equative construction as a full noun phrase, i.e. 'X is PSSR's'.","AM","robinson2011split[121-123]","DIRECT","PSSD","MARKER"
"sali1298_626","sali1298","sali1298_alienable;sali1298_inalienable","PSSR pers-i-CN PSSD","PSSD + PSSD[AGR:PSSR]","CN stands for a nominal classifier (pace both grammars). Note that we do not consider this a classifier construction because CNs are strictly suffixal and there is no evidence that they fulfil the same role as a noun in the syntax, but rather are agreeing elements. There is a default classifier suffix. The presence and position of the nominal possessor is inferred from examples present in Morse and Frank, as Estrada Ramirez only gives pronominal possessors as examples.","DI","morsefrank1997saliba[32,39,92,103,115];ramirez1996saliba[86-89];roseslabrada2023pc","DIRECT","PSSD","MARKER"
